iso_code,continent,location,date,total_cases,stringency_index,population_density
IND,Asia,India,2022-11-09,44662952.0,31.48,450.419
IND,Asia,India,2022-11-10,44663968.0,31.48,450.419
IND,Asia,India,2022-11-11,44664810.0,31.48,450.419
IND,Asia,India,2022-11-12,44665643.0,31.48,450.419
IND,Asia,India,2022-11-13,44666377.0,31.48,450.419
IND,Asia,India,2022-11-14,44666924.0,31.48,450.419
IND,Asia,India,2022-11-15,44666175.0,31.48,450.419
IND,Asia,India,2022-11-16,44666676.0,31.48,450.419
IND,Asia,India,2022-11-17,44667311.0,31.48,450.419
IND,Asia,India,2022-11-18,44667967.0,31.48,450.419
IND,Asia,India,2022-11-19,44668523.0,31.48,450.419
IND,Asia,India,2022-11-20,44669015.0,31.48,450.419
IND,Asia,India,2022-11-21,44669421.0,31.48,450.419
IND,Asia,India,2022-11-22,44669715.0,28.7,450.419
IND,Asia,India,2022-11-23,44670075.0,28.7,450.419
IND,Asia,India,2022-11-24,44670483.0,28.7,450.419
IND,Asia,India,2022-11-25,44670830.0,28.7,450.419
IND,Asia,India,2022-11-26,44671219.0,28.7,450.419
IND,Asia,India,2022-11-27,44671562.0,28.7,450.419
IND,Asia,India,2022-11-28,44671853.0,28.7,450.419
IND,Asia,India,2022-11-29,44672068.0,28.7,450.419
IND,Asia,India,2022-11-30,44672347.0,28.7,450.419
IND,Asia,India,2022-12-01,44672638.0,28.7,450.419
IND,Asia,India,2022-12-02,44672913.0,28.7,450.419
IND,Asia,India,2022-12-03,44673166.0,28.7,450.419
IND,Asia,India,2022-12-04,44673392.0,28.7,450.419
IND,Asia,India,2022-12-05,44673618.0,28.7,450.419
IND,Asia,India,2022-12-06,44673783.0,28.7,450.419
IND,Asia,India,2022-12-07,44673949.0,28.7,450.419
IND,Asia,India,2022-12-08,44674190.0,28.7,450.419
IND,Asia,India,2022-12-09,44674439.0,28.7,450.419
IND,Asia,India,2022-12-10,44674649.0,28.7,450.419
IND,Asia,India,2022-12-11,44674822.0,28.7,450.419
IND,Asia,India,2022-12-12,44674981.0,28.7,450.419
IND,Asia,India,2022-12-13,44675095.0,28.7,450.419
IND,Asia,India,2022-12-14,44675247.0,28.7,450.419
IND,Asia,India,2022-12-15,44675447.0,28.7,450.419
IND,Asia,India,2022-12-16,44675609.0,28.7,450.419
IND,Asia,India,2022-12-17,44675776.0,28.7,450.419
IND,Asia,India,2022-12-18,44675952.0,28.7,450.419
IND,Asia,India,2022-12-19,44676087.0,28.7,450.419
IND,Asia,India,2022-12-20,44676199.0,28.7,450.419
IND,Asia,India,2022-12-21,44676330.0,28.7,450.419
IND,Asia,India,2022-12-22,44676515.0,28.7,450.419
IND,Asia,India,2022-12-23,44676678.0,28.7,450.419
IND,Asia,India,2022-12-24,44676879.0,28.7,450.419
IND,Asia,India,2022-12-25,44677106.0,28.7,450.419
IND,Asia,India,2022-12-26,44677302.0,28.7,450.419
IND,Asia,India,2022-12-27,44677459.0,28.7,450.419
IND,Asia,India,2022-12-28,44677647.0,28.7,450.419
IND,Asia,India,2022-12-29,44677915.0,28.7,450.419
IND,Asia,India,2022-12-30,44678158.0,28.7,450.419
IND,Asia,India,2022-12-31,44678384.0,28.7,450.419
GBR,Europe,United Kingdom,2020-02-01,1.0,8.33,272.898
GBR,Europe,United Kingdom,2020-02-02,1.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-03,1.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-04,2.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-05,20.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-06,20.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-07,21.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-08,21.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-09,21.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-10,24.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-11,25.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-12,26.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-13,30.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-14,31.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-15,32.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-16,32.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-17,32.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-18,32.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-19,33.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-20,33.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-21,33.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-22,33.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-23,35.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-24,35.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-25,41.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-26,43.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-27,46.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-28,48.0,11.11,272.898
GBR,Europe,United Kingdom,2020-02-29,56.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-01,68.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-02,72.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-03,92.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-04,133.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-05,190.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-06,246.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-07,295.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-08,378.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-09,446.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-10,501.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-11,649.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-12,914.0,11.11,272.898
GBR,Europe,United Kingdom,2020-03-13,1317.0,12.96,272.898
GBR,Europe,United Kingdom,2020-03-14,1801.0,12.96,272.898
GBR,Europe,United Kingdom,2020-03-15,2279.0,12.96,272.898
GBR,Europe,United Kingdom,2020-03-16,2631.0,16.67,272.898
GBR,Europe,United Kingdom,2020-03-17,3072.0,22.22,272.898
GBR,Europe,United Kingdom,2020-03-18,3674.0,31.48,272.898
GBR,Europe,United Kingdom,2020-03-19,4457.0,31.48,272.898
GBR,Europe,United Kingdom,2020-03-20,5441.0,37.04,272.898
GBR,Europe,United Kingdom,2020-03-21,6481.0,47.22,272.898
GBR,Europe,United Kingdom,2020-03-22,7734.0,62.04,272.898
GBR,Europe,United Kingdom,2020-03-23,8917.0,78.24,272.898
GBR,Europe,United Kingdom,2020-03-24,10278.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-25,12567.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-26,14920.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-27,17586.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-28,20625.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-29,23779.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-30,26553.0,79.63,272.898
GBR,Europe,United Kingdom,2020-03-31,29371.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-01,33566.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-02,38029.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-03,42920.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-04,47744.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-05,52597.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-06,56573.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-07,60129.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-08,65402.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-09,70879.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-10,76025.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-11,80900.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-12,85227.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-13,88812.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-14,92319.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-15,96522.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-16,100857.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-17,105927.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-18,111219.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-19,116196.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-20,120940.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-21,124821.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-22,129262.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-23,134058.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-24,139575.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-25,144741.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-26,149702.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-27,153459.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-28,156935.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-29,161674.0,79.63,272.898
GBR,Europe,United Kingdom,2020-04-30,166393.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-01,171826.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-02,176787.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-03,181553.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-04,184811.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-05,187813.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-06,191211.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-07,194897.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-08,198729.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-09,202516.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-10,205580.0,79.63,272.898
GBR,Europe,United Kingdom,2020-05-11,207750.0,77.78,272.898
GBR,Europe,United Kingdom,2020-05-12,210087.0,77.78,272.898
GBR,Europe,United Kingdom,2020-05-13,213699.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-14,217109.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-15,220439.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-16,223069.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-17,225599.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-18,227681.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-19,229518.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-20,232099.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-21,235162.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-22,237881.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-23,240448.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-24,242505.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-25,244037.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-26,245410.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-27,247035.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-28,249105.0,71.3,272.898
GBR,Europe,United Kingdom,2020-05-29,250930.0,69.44,272.898
GBR,Europe,United Kingdom,2020-05-30,252687.0,69.44,272.898
GBR,Europe,United Kingdom,2020-05-31,254219.0,69.44,272.898
GBR,Europe,United Kingdom,2020-06-01,255351.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-02,256431.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-03,257870.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-04,259362.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-05,260731.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-06,261980.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-07,263103.0,67.59,272.898
GBR,Europe,United Kingdom,2020-06-08,263907.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-09,264629.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-10,265728.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-11,266893.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-12,268089.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-13,269102.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-14,270155.0,73.15,272.898
GBR,Europe,United Kingdom,2020-06-15,271041.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-16,271867.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-17,272912.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-18,274015.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-19,275032.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-20,276054.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-21,277047.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-22,277730.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-23,278366.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-24,279265.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-25,280148.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-26,280925.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-27,281651.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-28,282317.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-29,282970.0,71.3,272.898
GBR,Europe,United Kingdom,2020-06-30,283419.0,71.3,272.898
GBR,Europe,United Kingdom,2020-07-01,284143.0,71.3,272.898
GBR,Europe,United Kingdom,2020-07-02,284766.0,71.3,272.898
GBR,Europe,United Kingdom,2020-07-03,285418.0,71.3,272.898
GBR,Europe,United Kingdom,2020-07-04,286024.0,69.91,272.898
GBR,Europe,United Kingdom,2020-07-05,286592.0,69.91,272.898
GBR,Europe,United Kingdom,2020-07-06,286991.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-07,287549.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-08,288263.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-09,288872.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-10,289585.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-11,290307.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-12,290875.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-13,291334.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-14,291700.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-15,292440.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-16,293145.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-17,293922.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-18,294634.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-19,295216.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-20,295721.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-21,296169.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-22,296999.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-23,297787.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-24,298603.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-25,299411.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-26,300185.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-27,300715.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-28,301278.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-29,302147.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-30,303003.0,64.35,272.898
GBR,Europe,United Kingdom,2020-07-31,304065.0,64.35,272.898
GBR,Europe,United Kingdom,2020-08-01,305011.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-02,305709.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-03,306268.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-04,306832.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-05,307892.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-06,308958.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-07,310050.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-08,311155.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-09,312128.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-10,312838.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-11,313465.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-12,314964.0,69.91,272.898
GBR,Europe,United Kingdom,2020-08-13,316342.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-14,317584.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-15,318740.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-16,319925.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-17,320639.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-18,321241.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-19,322539.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-20,323655.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-21,324937.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-22,326435.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-23,327653.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-24,328495.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-25,329326.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-26,330627.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-27,331897.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-28,333285.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-29,334876.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-30,336508.0,66.2,272.898
GBR,Europe,United Kingdom,2020-08-31,337738.0,66.2,272.898
GBR,Europe,United Kingdom,2020-09-01,338909.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-02,340422.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-03,342710.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-04,345787.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-05,348939.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-06,352031.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-07,354582.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-08,357047.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-09,360978.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-10,364348.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-11,367713.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-12,371341.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-13,374665.0,64.35,272.898
GBR,Europe,United Kingdom,2020-09-14,377335.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-15,379489.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-16,382917.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-17,386468.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-18,390867.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-19,395542.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-20,400515.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-21,405404.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-22,410744.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-23,416371.0,65.74,272.898
GBR,Europe,United Kingdom,2020-09-24,422812.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-25,429908.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-26,437590.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-27,444908.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-28,451718.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-29,458741.0,67.59,272.898
GBR,Europe,United Kingdom,2020-09-30,468724.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-01,479090.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-02,491807.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-03,505164.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-04,519018.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-05,530685.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-06,542638.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-07,559391.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-08,576641.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-09,595214.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-10,613639.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-11,629532.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-12,642180.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-13,654382.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-14,674053.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-15,693169.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-16,713089.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-17,731696.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-18,749611.0,60.19,272.898
GBR,Europe,United Kingdom,2020-10-19,764493.0,65.74,272.898
GBR,Europe,United Kingdom,2020-10-20,778804.0,65.74,272.898
GBR,Europe,United Kingdom,2020-10-21,804676.0,65.74,272.898
GBR,Europe,United Kingdom,2020-10-22,830289.0,67.59,272.898
GBR,Europe,United Kingdom,2020-10-23,856003.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-24,879478.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-25,901172.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-26,917606.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-27,933502.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-28,960309.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-29,984659.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-30,1008560.0,75.0,272.898
GBR,Europe,United Kingdom,2020-10-31,1032174.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-01,1055064.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-02,1071737.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-03,1087707.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-04,1119632.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-05,1145575.0,75.0,272.898
GBR,Europe,United Kingdom,2020-11-06,1169602.0,72.22,272.898
GBR,Europe,United Kingdom,2020-11-07,1193664.0,72.22,272.898
GBR,Europe,United Kingdom,2020-11-08,1217324.0,72.22,272.898
GBR,Europe,United Kingdom,2020-11-09,1236090.0,66.67,272.898
GBR,Europe,United Kingdom,2020-11-10,1256335.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-11,1287846.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-12,1315635.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-13,1343392.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-14,1368218.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-15,1392606.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-16,1410829.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-17,1427061.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-18,1454012.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-19,1477499.0,64.81,272.898
GBR,Europe,United Kingdom,2020-11-20,1498579.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-21,1516620.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-22,1533720.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-23,1546253.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-24,1558148.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-25,1577172.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-26,1593849.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-27,1610662.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-28,1625423.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-29,1639978.0,67.59,272.898
GBR,Europe,United Kingdom,2020-11-30,1651064.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-01,1661915.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-02,1680112.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-03,1696796.0,63.89,272.898
GBR,Europe,United Kingdom,2020-12-04,1713472.0,63.89,272.898
GBR,Europe,United Kingdom,2020-12-05,1729332.0,63.89,272.898
GBR,Europe,United Kingdom,2020-12-06,1745166.0,63.89,272.898
GBR,Europe,United Kingdom,2020-12-07,1758059.0,63.89,272.898
GBR,Europe,United Kingdom,2020-12-08,1771790.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-09,1793375.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-10,1814440.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-11,1836349.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-12,1859265.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-13,1883655.0,67.59,272.898
GBR,Europe,United Kingdom,2020-12-14,1903243.0,73.15,272.898
GBR,Europe,United Kingdom,2020-12-15,1925509.0,73.15,272.898
GBR,Europe,United Kingdom,2020-12-16,1960706.0,73.15,272.898
GBR,Europe,United Kingdom,2020-12-17,1995084.0,73.15,272.898
GBR,Europe,United Kingdom,2020-12-18,2030511.0,73.15,272.898
GBR,Europe,United Kingdom,2020-12-19,2064949.0,76.85,272.898
GBR,Europe,United Kingdom,2020-12-20,2101368.0,76.85,272.898
GBR,Europe,United Kingdom,2020-12-21,2126958.0,76.85,272.898
GBR,Europe,United Kingdom,2020-12-22,2160024.0,76.85,272.898
GBR,Europe,United Kingdom,2020-12-23,2208216.0,76.85,272.898
GBR,Europe,United Kingdom,2020-12-24,2254691.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-25,2297627.0,75.46,272.898
GBR,Europe,United Kingdom,2020-12-26,2330019.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-27,2344438.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-28,2385548.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-29,2434068.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-30,2480477.0,79.63,272.898
GBR,Europe,United Kingdom,2020-12-31,2563567.0,79.63,272.898
GBR,Europe,United Kingdom,2021-01-01,2635728.0,79.63,272.898
GBR,Europe,United Kingdom,2021-01-02,2689674.0,79.63,272.898
GBR,Europe,United Kingdom,2021-01-03,2722156.0,79.63,272.898
GBR,Europe,United Kingdom,2021-01-04,2783810.0,79.63,272.898
GBR,Europe,United Kingdom,2021-01-05,2840145.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-06,2918117.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-07,2984754.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-08,3043538.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-09,3096725.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-10,3144830.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-11,3184865.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-12,3222039.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-13,3280631.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-14,3331278.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-15,3377787.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-16,3421260.0,87.96,272.898
GBR,Europe,United Kingdom,2021-01-17,3462711.0,87.96,272.898
